TransactionID,Date,ProductName,Category,Region,SalesChannel,Quantity,UnitPrice,TotalAmount,PaymentMode,CustomerID
311,2024-12-25,Wheat,Groceries,South,Online,3,4664.72,13994.16,Credit Card,3240
312,2025-03-07,Smartphone,Electronics,South,Online,1,9938.9,9938.9,Cash,6473
313,2025-02-16,Lamp,Home Decor,East,Offline,5,3840.36,19201.8,UPI,2536
314,2025-07-17,Headphones,Electronics,North,Online,7,5556.03,38892.21,Cash,7487
315,2024-10-31,Camera,Electronics,West,Online,5,7606.14,38030.7,Credit Card,8349
316,2025-07-17,Tennis Racket,Sports,East,Offline,5,9054.89,45274.45,Net Banking,1615
317,2024-09-28,Rice,Groceries,East,Online,5,2991.28,14956.4,UPI,5023
318,2025-05-07,Tennis Racket,Sports,East,Online,9,7885.73,70971.57,UPI,7020
319,2025-04-10,T-Shirt,Clothing,West,Offline,2,9728.53,19457.06,Cash,1336
320,2024-09-05,Football,Sports,South,Offline,3,3471.66,10414.98,Credit Card,4768
321,2025-05-08,Lamp,Home Decor,West,Online,5,7191.73,35958.65,Net Banking,2791
322,2024-08-19,Wheat,Groceries,East,Offline,6,4300.73,25804.38,UPI,7747
323,2024-12-16,Wheat,Groceries,West,Offline,6,1317.58,7905.48,UPI,3598
324,2024-12-23,Camera,Electronics,South,Online,6,4584.52,27507.12,UPI,1109
325,2024-09-18,Smartphone,Electronics,East,Offline,9,1355.51,12199.59,Credit Card,4211
326,2024-08-11,Yoga Mat,Sports,North,Online,5,7392.97,36964.85,Net Banking,1903
327,2024-11-16,Camera,Electronics,West,Online,9,5850.87,52657.83,Net Banking,1499
328,2025-07-16,Face Wash,Beauty,West,Online,8,5241.26,41930.08,UPI,9896
329,2024-11-29,Camera,Electronics,East,Offline,8,809.73,6477.84,Credit Card,5652
330,2025-02-15,Sugar,Groceries,East,Online,6,1908.37,11450.22,Credit Card,1591
331,2024-11-05,T-Shirt,Clothing,East,Online,1,5327.45,5327.45,UPI,4205
332,2024-10-24,Camera,Electronics,South,Online,10,8637.01,86370.1,Cash,2600
333,2024-09-30,Smartphone,Electronics,South,Online,4,5508.77,22035.08,Credit Card,9804
334,2025-02-09,Face Wash,Beauty,North,Online,1,9327.99,9327.99,UPI,6347
335,2024-11-10,Sweater,Clothing,West,Online,7,8668.6,60680.2,Credit Card,9864
336,2025-03-10,Lamp,Home Decor,East,Online,10,115.67,1156.7,UPI,5373
337,2024-10-28,Vase,Home Decor,West,Offline,10,6242.48,62424.8,Credit Card,8289
338,2025-02-17,Laptop,Electronics,South,Online,2,4551.96,9103.92,Cash,3639
339,2025-04-21,Lamp,Home Decor,North,Online,5,2327.39,11636.95,Cash,2544
340,2024-12-19,Camera,Electronics,North,Offline,2,815.1,1630.2,Credit Card,6804
341,2025-01-16,Laptop,Electronics,West,Offline,5,3926.56,19632.8,Cash,5956
342,2024-10-15,Cricket Bat,Sports,East,Offline,8,7604.4,60835.2,Credit Card,7063
343,2024-12-22,Laptop,Electronics,West,Online,3,6284.03,18852.09,Cash,2442
344,2025-07-02,Perfume,Beauty,West,Online,8,877.72,7021.76,Credit Card,4101
345,2025-02-14,Lamp,Home Decor,West,Online,10,9949.1,99491,Credit Card,7848
346,2025-02-09,Sweater,Clothing,West,Offline,4,7653.01,30612.04,Net Banking,7792
347,2024-11-12,Rice,Groceries,North,Online,5,4066.87,20334.35,Net Banking,2377
348,2024-11-22,Oil,Groceries,North,Online,9,1335.54,12019.86,UPI,4824
349,2025-01-07,Smartphone,Electronics,East,Offline,2,5073.8,10147.6,Net Banking,2446
350,2025-01-16,Camera,Electronics,South,Online,7,8648.72,60541.04,Credit Card,8751
351,2024-08-04,Sweater,Clothing,East,Online,1,7820.35,7820.35,Credit Card,2897
352,2025-04-14,Shampoo,Beauty,North,Online,4,2610.29,10441.16,Cash,3455
353,2025-04-15,Cricket Bat,Sports,North,Online,5,9291.41,46457.05,UPI,4630
354,2024-08-28,Face Wash,Beauty,East,Online,7,4991.94,34943.58,Net Banking,3046
355,2024-11-02,Perfume,Beauty,East,Online,4,9411.19,37644.76,Credit Card,4449
356,2025-04-20,Jacket,Clothing,South,Online,5,805.37,4026.85,Credit Card,7621
357,2024-09-26,Rice,Groceries,North,Offline,10,4415.98,44159.8,Credit Card,1732
358,2024-07-22,Vase,Home Decor,South,Offline,10,6634.31,66343.1,Cash,4108
359,2025-05-02,Curtains,Home Decor,North,Offline,1,1313.29,1313.29,Credit Card,7923
360,2024-10-18,Lamp,Home Decor,West,Offline,8,6670.05,53360.4,Net Banking,9015
361,2025-06-27,Laptop,Electronics,South,Online,7,7685.24,53796.68,UPI,4804
362,2025-02-23,Sugar,Groceries,East,Offline,1,8011.2,8011.2,Cash,9643
363,2024-10-20,Jeans,Clothing,South,Offline,8,2723.37,21786.96,UPI,4773
364,2025-05-23,Sugar,Groceries,East,Online,8,9234.43,73875.44,Credit Card,8175
365,2025-06-18,Headphones,Electronics,West,Online,9,135.88,1222.92,Cash,3720
366,2025-03-03,Football,Sports,East,Online,5,5121.85,25609.25,Credit Card,9949
367,2025-01-08,Jacket,Clothing,East,Offline,5,6004.93,30024.65,Credit Card,8024
368,2025-05-16,Face Wash,Beauty,South,Offline,9,4176.41,37587.69,Net Banking,6259
369,2025-02-19,Perfume,Beauty,West,Offline,8,8054.42,64435.36,UPI,3446
370,2025-02-23,Smartphone,Electronics,North,Online,7,4855.71,33989.97,Net Banking,4023
371,2024-07-22,Football,Sports,West,Online,9,324.27,2918.43,Cash,5465
372,2024-10-30,Oil,Groceries,East,Offline,8,8336.41,66691.28,Net Banking,3569
373,2025-03-01,Sweater,Clothing,East,Online,7,9731.16,68118.12,Credit Card,6274
374,2025-07-15,Perfume,Beauty,West,Online,3,6161.81,18485.43,Credit Card,9710
375,2024-11-19,Painting,Home Decor,West,Online,3,4883.4,14650.2,UPI,6566
376,2024-11-10,Headphones,Electronics,East,Online,8,5093.53,40748.24,Credit Card,7942
377,2025-04-02,Lamp,Home Decor,South,Offline,2,5927.19,11854.38,Credit Card,7690
378,2025-05-18,Lipstick,Beauty,West,Online,7,2016.08,14112.56,UPI,4852
379,2025-05-02,Shampoo,Beauty,North,Online,1,4677.87,4677.87,Credit Card,1708
380,2024-07-27,Cricket Bat,Sports,South,Offline,3,6765.03,20295.09,UPI,1593
381,2024-09-25,Smartphone,Electronics,East,Offline,4,7750.96,31003.84,Net Banking,2153
382,2024-07-21,Vase,Home Decor,East,Online,9,5299.89,47699.01,Net Banking,7378
383,2025-02-20,Lipstick,Beauty,East,Offline,5,2343.64,11718.2,Net Banking,3754
384,2025-06-05,Headphones,Electronics,South,Online,10,2168.42,21684.2,Net Banking,5790
385,2025-06-06,Oil,Groceries,South,Online,9,1591.45,14323.05,Net Banking,6833
386,2024-08-19,Sugar,Groceries,West,Offline,3,3101.29,9303.87,Net Banking,4252
387,2025-03-16,Lipstick,Beauty,West,Online,10,970.28,9702.8,Cash,1624
388,2024-11-17,T-Shirt,Clothing,East,Offline,9,6824.28,61418.52,Net Banking,2131
389,2025-07-14,Wheat,Groceries,East,Online,4,6699.15,26796.6,Cash,4585
390,2025-01-04,Wheat,Groceries,East,Offline,1,6465.85,6465.85,Cash,4049
391,2025-07-16,Smartphone,Electronics,West,Online,5,505.98,2529.9,Cash,7857
392,2025-01-03,Laptop,Electronics,North,Offline,10,8639.94,86399.4,Credit Card,3407
393,2025-04-10,Shampoo,Beauty,East,Offline,7,1699.77,11898.39,Cash,8530
394,2024-10-17,Tennis Racket,Sports,South,Online,3,3847,11541,Cash,8749
395,2024-12-03,Painting,Home Decor,East,Online,1,9741.43,9741.43,Cash,5854
396,2024-07-25,Oil,Groceries,West,Online,5,9080.95,45404.75,Net Banking,8311
397,2024-12-06,Smartphone,Electronics,East,Offline,1,7242.82,7242.82,Credit Card,1286
398,2025-02-25,Oil,Groceries,North,Offline,4,3616.12,14464.48,Net Banking,3407
399,2025-06-11,Yoga Mat,Sports,North,Online,6,4526.12,27156.72,UPI,4063
400,2025-06-13,Lipstick,Beauty,East,Offline,8,6918.72,55349.76,Cash,5954
401,2025-07-11,Face Wash,Beauty,North,Offline,3,6146.67,18440.01,UPI,8457
402,2025-03-02,Camera,Electronics,South,Offline,9,9427.71,84849.39,Credit Card,9796
403,2024-10-25,Wheat,Groceries,East,Offline,5,4193.35,20966.75,Credit Card,2948
404,2025-07-01,Curtains,Home Decor,North,Offline,4,7279.25,29117,Cash,5852
405,2024-11-09,Face Wash,Beauty,West,Online,9,8137.98,73241.82,Credit Card,3261
406,2025-01-22,Jeans,Clothing,West,Offline,2,9814.77,19629.54,Credit Card,2723
407,2025-03-10,Rice,Groceries,East,Offline,7,2127.53,14892.71,Credit Card,5550
408,2025-04-18,Curtains,Home Decor,North,Offline,4,5490.57,21962.28,Net Banking,5005
409,2024-12-25,Perfume,Beauty,North,Online,4,2017.03,8068.12,Credit Card,8727
410,2025-07-02,Perfume,Beauty,South,Offline,1,411.01,411.01,UPI,7006
411,2024-08-19,Vase,Home Decor,South,Online,4,1275.13,5100.52,Credit Card,6325
412,2025-04-28,Shampoo,Beauty,West,Online,2,6586.92,13173.84,UPI,6869
413,2024-10-12,Football,Sports,North,Online,8,4999.97,39999.76,UPI,9990
414,2024-10-24,Sugar,Groceries,West,Online,9,3254.08,29286.72,Net Banking,5637
415,2024-10-12,Smartphone,Electronics,North,Offline,7,2541.35,17789.45,Net Banking,7830
416,2024-07-21,Shampoo,Beauty,North,Offline,3,3562.05,10686.15,Cash,2856
417,2025-05-21,Laptop,Electronics,East,Online,6,1689.1,10134.6,Credit Card,2020
418,2024-10-31,Jeans,Clothing,North,Online,8,1947.76,15582.08,Net Banking,5645
419,2024-12-18,Vase,Home Decor,East,Online,4,1847.25,7389,Credit Card,1976
420,2024-07-25,Vase,Home Decor,South,Online,8,8731.13,69849.04,UPI,2459
421,2025-03-26,Vase,Home Decor,East,Offline,3,8652.99,25958.97,Net Banking,8424
422,2024-09-22,Sweater,Clothing,North,Offline,9,1795.28,16157.52,UPI,8435
423,2025-04-22,Lamp,Home Decor,West,Offline,7,6058.11,42406.77,UPI,8440
424,2025-07-13,Cricket Bat,Sports,South,Online,1,9579.09,9579.09,UPI,5851
425,2024-08-22,Sugar,Groceries,South,Online,4,8204.23,32816.92,Net Banking,1380
426,2025-07-18,Sweater,Clothing,North,Offline,3,3084.91,9254.73,Net Banking,3906
427,2025-07-13,Perfume,Beauty,West,Offline,7,4162.29,29136.03,UPI,3704
428,2024-10-26,Laptop,Electronics,East,Offline,5,4652.02,23260.1,Net Banking,9742
429,2025-05-16,Smartphone,Electronics,North,Offline,6,8175.64,49053.84,Credit Card,6848
430,2025-06-28,Vase,Home Decor,South,Offline,3,3002.39,9007.17,Net Banking,8098
431,2024-09-11,Tennis Racket,Sports,South,Offline,2,5344.49,10688.98,UPI,2492
432,2024-10-07,Curtains,Home Decor,South,Online,9,1767.3,15905.7,Cash,9863
433,2024-10-29,Laptop,Electronics,South,Online,5,121.22,606.1,UPI,4245
434,2025-03-14,Vase,Home Decor,West,Online,1,5749.56,5749.56,UPI,6506
435,2024-12-04,Yoga Mat,Sports,East,Online,10,2997.65,29976.5,Cash,2909
436,2024-08-06,Curtains,Home Decor,West,Online,10,9293.65,92936.5,Cash,2611
437,2024-12-20,Face Wash,Beauty,West,Online,3,3275.39,9826.17,Cash,4551
438,2024-08-03,Lipstick,Beauty,West,Online,1,6119.09,6119.09,Net Banking,4182
439,2024-08-21,Face Wash,Beauty,East,Offline,8,1835.23,14681.84,UPI,8464
440,2024-10-04,Perfume,Beauty,East,Offline,10,6736.25,67362.5,Net Banking,2286
441,2025-05-12,Curtains,Home Decor,North,Offline,8,2045.31,16362.48,Cash,4930
442,2025-05-26,Jacket,Clothing,South,Online,1,5370.03,5370.03,UPI,2924
443,2025-03-11,Jacket,Clothing,West,Online,7,5814.43,40701.01,Net Banking,9890
444,2024-09-03,Sweater,Clothing,North,Online,9,1205.49,10849.41,Cash,6071
445,2025-04-25,Football,Sports,South,Offline,9,2156.7,19410.3,Credit Card,9603
446,2025-05-09,Oil,Groceries,North,Offline,5,4536.03,22680.15,Credit Card,9126
447,2024-08-08,Sugar,Groceries,South,Offline,8,4037.1,32296.8,UPI,9817
448,2024-11-17,Football,Sports,South,Offline,4,4145.46,16581.84,Cash,9167
449,2025-02-06,Sweater,Clothing,North,Online,10,519.32,5193.2,Credit Card,9729
450,2025-05-15,Shampoo,Beauty,North,Online,10,8881,88810,Credit Card,4226
451,2025-07-06,Perfume,Beauty,West,Offline,8,7695.19,61561.52,UPI,2896
452,2024-08-05,Jacket,Clothing,East,Online,4,3666.8,14667.2,UPI,8321
453,2025-04-20,Oil,Groceries,North,Offline,7,4713.19,32992.33,Net Banking,1762
454,2025-01-12,Wheat,Groceries,West,Online,3,6707.33,20121.99,UPI,7342
455,2025-05-19,Painting,Home Decor,West,Online,10,9699.79,96997.9,UPI,1466
456,2025-01-23,Yoga Mat,Sports,East,Offline,1,8400.58,8400.58,UPI,5091
457,2024-12-20,Headphones,Electronics,South,Offline,7,4307.24,30150.68,Credit Card,2900
458,2024-12-11,Oil,Groceries,North,Offline,9,9792.03,88128.27,Credit Card,2768
459,2025-03-13,Painting,Home Decor,South,Online,5,2786.91,13934.55,Net Banking,4524
460,2024-08-20,Rice,Groceries,West,Online,1,2366.26,2366.26,UPI,4347
461,2024-11-08,Jacket,Clothing,West,Online,4,3438.15,13752.6,UPI,7049
462,2025-07-03,Football,Sports,West,Offline,4,4705.76,18823.04,UPI,5678
463,2025-02-15,Lamp,Home Decor,East,Online,8,1199.98,9599.84,UPI,2006
464,2025-05-15,Jacket,Clothing,East,Offline,8,6903.66,55229.28,Net Banking,6609
465,2025-05-13,Curtains,Home Decor,East,Offline,6,8261.66,49569.96,Cash,5539
466,2025-05-27,Jacket,Clothing,North,Online,7,3244.64,22712.48,Net Banking,6705
467,2024-11-05,Rice,Groceries,East,Offline,9,8700.95,78308.55,Credit Card,9649
468,2024-08-17,Wheat,Groceries,South,Online,1,2411.71,2411.71,Cash,9985
469,2024-09-08,Football,Sports,West,Online,3,5393.82,16181.46,Credit Card,9630
470,2025-03-29,Cricket Bat,Sports,North,Offline,9,8598.22,77383.98,Credit Card,1445
471,2025-01-05,Rice,Groceries,East,Offline,5,9403.35,47016.75,Cash,9121
472,2024-08-08,Jacket,Clothing,North,Offline,6,7427.54,44565.24,Credit Card,8236
473,2024-10-23,Tennis Racket,Sports,East,Offline,4,8012.44,32049.76,Cash,2218
474,2025-04-30,Face Wash,Beauty,East,Offline,5,7153.61,35768.05,Credit Card,7625
475,2024-09-17,Painting,Home Decor,West,Online,4,8257.2,33028.8,Cash,4772
476,2025-03-11,T-Shirt,Clothing,East,Offline,10,5505.06,55050.6,Credit Card,6370
477,2024-10-30,Rice,Groceries,North,Offline,2,7856.21,15712.42,UPI,4943
478,2024-08-05,Laptop,Electronics,East,Offline,9,7007.63,63068.67,Net Banking,6419
479,2024-07-20,Lipstick,Beauty,North,Online,4,681.19,2724.76,Cash,8104
480,2025-06-24,Vase,Home Decor,North,Offline,4,3458.43,13833.72,Net Banking,4047
481,2025-01-19,Shampoo,Beauty,West,Offline,1,2361.21,2361.21,UPI,6047
482,2024-08-19,Vase,Home Decor,South,Offline,1,151.85,151.85,Credit Card,9813
483,2024-10-14,Lipstick,Beauty,East,Offline,9,3488.99,31400.91,Cash,3700
484,2024-08-30,Laptop,Electronics,West,Online,7,4883.46,34184.22,Cash,2775
485,2024-10-01,Perfume,Beauty,West,Online,9,5232.49,47092.41,Credit Card,3662
486,2024-11-17,Camera,Electronics,East,Online,5,6805.96,34029.8,Cash,7612
487,2024-08-05,Smartphone,Electronics,West,Online,9,5580.02,50220.18,Cash,3336
488,2024-08-19,Oil,Groceries,West,Offline,3,3569.53,10708.59,Net Banking,5863
489,2024-12-06,T-Shirt,Clothing,North,Offline,2,395.84,791.68,Cash,2806
490,2025-01-11,Cricket Bat,Sports,East,Offline,1,1972.34,1972.34,Cash,4365
491,2024-12-14,Vase,Home Decor,East,Online,2,246.4,492.8,Cash,2077
492,2025-04-28,Smartphone,Electronics,East,Online,7,288.37,2018.59,Net Banking,9124
493,2025-06-24,Jacket,Clothing,South,Online,6,5649.52,33897.12,UPI,5474
494,2025-05-24,Oil,Groceries,East,Online,4,3690.22,14760.88,Net Banking,6246
495,2025-04-20,Sugar,Groceries,South,Offline,3,7263.8,21791.4,UPI,8272
496,2025-07-04,Oil,Groceries,South,Online,5,1415.37,7076.85,UPI,2492
497,2025-06-21,Face Wash,Beauty,North,Online,3,6737.3,20211.9,Credit Card,6762
498,2025-02-13,Shampoo,Beauty,East,Online,2,250.94,501.88,Cash,4199
499,2025-05-30,Vase,Home Decor,North,Offline,10,1063.03,10630.3,Net Banking,5845
500,2024-08-16,Camera,Electronics,South,Online,3,693.62,2080.86,Cash,6280
501,2025-05-02,Jeans,Clothing,West,Online,7,5245.04,36715.28,Net Banking,3964
502,2025-06-11,Football,Sports,West,Offline,2,6076.08,12152.16,Net Banking,8196
503,2024-09-24,Painting,Home Decor,North,Online,7,3418.32,23928.24,Credit Card,4788
504,2025-01-03,Lipstick,Beauty,East,Online,10,8888.59,88885.9,UPI,5449
505,2024-12-02,Jeans,Clothing,West,Online,4,1206.52,4826.08,UPI,7504
506,2025-01-30,Tennis Racket,Sports,South,Offline,9,7811.43,70302.87,Net Banking,9784
507,2024-09-15,Yoga Mat,Sports,South,Online,5,4606.73,23033.65,UPI,7652
508,2025-07-09,Oil,Groceries,East,Online,4,896.95,3587.8,Cash,5964
509,2025-07-03,Sweater,Clothing,North,Online,5,8444.87,42224.35,Credit Card,3027
510,2025-07-11,Sugar,Groceries,North,Offline,7,9485.05,66395.35,Credit Card,4216
511,2024-09-25,Shampoo,Beauty,East,Online,6,6334.97,38009.82,Credit Card,6106
512,2025-03-15,Cricket Bat,Sports,East,Online,1,1650.8,1650.8,Net Banking,5497
513,2024-12-07,Face Wash,Beauty,East,Offline,7,3152.5,22067.5,Net Banking,8111
514,2024-10-04,Laptop,Electronics,West,Offline,5,9692.39,48461.95,Cash,3592
515,2025-03-07,Jacket,Clothing,East,Online,3,4452.01,13356.03,Credit Card,5097
516,2025-05-12,Lamp,Home Decor,East,Offline,2,3415.23,6830.46,UPI,6629
517,2024-11-28,Vase,Home Decor,West,Online,4,9559.97,38239.88,Net Banking,3447
518,2024-08-14,Curtains,Home Decor,West,Offline,10,7919.01,79190.1,Credit Card,3350
519,2025-01-23,Jacket,Clothing,North,Offline,5,9160.14,45800.7,UPI,6961
520,2024-09-21,Laptop,Electronics,West,Offline,8,5779.9,46239.2,UPI,2601
521,2024-08-16,Lamp,Home Decor,North,Online,10,6376.16,63761.6,Cash,8837
522,2025-01-14,Wheat,Groceries,North,Offline,1,2252.38,2252.38,Net Banking,3249
523,2024-07-25,Curtains,Home Decor,South,Offline,10,6745.74,67457.4,UPI,7742
524,2025-04-02,Wheat,Groceries,North,Offline,6,6297.57,37785.42,UPI,7004
525,2025-06-11,Cricket Bat,Sports,South,Offline,4,1582.8,6331.2,Credit Card,9024
526,2024-08-08,Oil,Groceries,West,Offline,7,9992.77,69949.39,Credit Card,2947
527,2025-01-30,Sweater,Clothing,East,Offline,2,8635.07,17270.14,Net Banking,1142
528,2025-05-08,Painting,Home Decor,East,Offline,10,5037.53,50375.3,Cash,4581
529,2024-11-06,Perfume,Beauty,South,Offline,3,6012.07,18036.21,Cash,5470
530,2024-08-04,Painting,Home Decor,West,Online,2,9066.6,18133.2,UPI,2780
531,2025-02-13,Curtains,Home Decor,West,Offline,4,4036.2,16144.8,UPI,7611
532,2025-06-23,Lamp,Home Decor,South,Online,1,5943.8,5943.8,UPI,1202
533,2024-11-19,T-Shirt,Clothing,West,Offline,8,2901.54,23212.32,UPI,8695
534,2025-03-13,Laptop,Electronics,West,Online,9,3039.97,27359.73,Credit Card,4958
535,2024-11-22,Perfume,Beauty,East,Offline,4,3730.95,14923.8,UPI,2727
536,2024-12-19,Lamp,Home Decor,South,Offline,5,6705.74,33528.7,Net Banking,9578
537,2025-01-22,Smartphone,Electronics,East,Online,5,5580.09,27900.45,UPI,5637
538,2024-08-12,Laptop,Electronics,North,Online,6,5053.77,30322.62,Credit Card,9353
539,2024-09-20,Smartphone,Electronics,North,Offline,10,9805.67,98056.7,UPI,1709
540,2024-11-23,Oil,Groceries,North,Online,7,1841.66,12891.62,UPI,5627
541,2024-11-27,Tennis Racket,Sports,South,Online,8,2986.67,23893.36,UPI,3536
542,2024-08-15,Cricket Bat,Sports,North,Online,9,546.8,4921.2,Credit Card,3900
543,2025-04-03,Jacket,Clothing,East,Online,7,2254.63,15782.41,Net Banking,8123
544,2024-11-06,T-Shirt,Clothing,East,Offline,2,2360.32,4720.64,UPI,3172
545,2024-07-22,Jacket,Clothing,West,Online,7,4406.57,30845.99,Cash,8439
546,2024-07-31,Sweater,Clothing,West,Online,7,598.02,4186.14,Credit Card,9675
547,2025-02-07,Smartphone,Electronics,West,Online,5,8862.96,44314.8,Net Banking,9469
548,2025-05-26,Yoga Mat,Sports,East,Offline,3,4672.76,14018.28,UPI,4360
549,2024-09-22,Laptop,Electronics,West,Online,6,6328.3,37969.8,UPI,5416
550,2024-09-20,Jeans,Clothing,South,Offline,4,8187.99,32751.96,Net Banking,6244
551,2024-08-19,Sugar,Groceries,South,Offline,4,1917.83,7671.32,Credit Card,9377
552,2025-07-14,Jeans,Clothing,South,Offline,7,7637.84,53464.88,Cash,1176
553,2025-02-02,Sweater,Clothing,West,Offline,6,7891.86,47351.16,Cash,1253
554,2024-10-10,Perfume,Beauty,West,Online,3,5122.58,15367.74,UPI,6467
555,2025-06-01,Oil,Groceries,West,Offline,9,411.93,3707.37,Credit Card,8985
556,2025-01-29,Curtains,Home Decor,South,Offline,1,8590.25,8590.25,Cash,1578
557,2024-10-23,Sugar,Groceries,South,Online,9,8618.71,77568.39,Credit Card,7487
558,2025-04-29,Headphones,Electronics,South,Online,4,4556.87,18227.48,UPI,6101
559,2024-09-08,Lamp,Home Decor,East,Online,9,3658.91,32930.19,Cash,5044
560,2025-04-29,Camera,Electronics,East,Online,1,6906.15,6906.15,Net Banking,8947
561,2025-01-28,Smartphone,Electronics,South,Offline,1,2687.94,2687.94,Cash,7473
562,2024-11-28,Wheat,Groceries,East,Online,2,6814.8,13629.6,Cash,4040
563,2024-12-18,Oil,Groceries,East,Offline,6,5599.18,33595.08,Credit Card,3125
564,2025-05-21,Curtains,Home Decor,West,Offline,9,4668.19,42013.71,Credit Card,1894
565,2024-09-09,Football,Sports,South,Offline,5,3240.63,16203.15,Cash,3218
566,2025-01-27,Curtains,Home Decor,East,Online,2,7852.39,15704.78,Credit Card,3505
567,2025-06-08,Football,Sports,West,Online,4,1878.98,7515.92,UPI,5422
568,2024-09-09,Jeans,Clothing,South,Offline,7,8533.45,59734.15,Cash,2046
569,2025-05-16,Rice,Groceries,South,Online,5,8795.09,43975.45,Net Banking,8318
570,2024-11-22,Sweater,Clothing,West,Online,5,2014.93,10074.65,Cash,6069
571,2025-03-02,Wheat,Groceries,South,Online,7,8049.46,56346.22,Credit Card,4749
572,2024-11-05,Lamp,Home Decor,South,Online,10,3448.51,34485.1,Credit Card,5067
573,2024-11-20,Oil,Groceries,South,Offline,5,9362.71,46813.55,Cash,2401
574,2024-09-17,Perfume,Beauty,East,Offline,2,371.83,743.66,UPI,2724
575,2025-01-27,Perfume,Beauty,East,Offline,5,5305.51,26527.55,Net Banking,6695
576,2024-12-05,Lamp,Home Decor,West,Offline,10,1127.2,11272,Net Banking,5243
577,2024-11-08,Camera,Electronics,South,Offline,8,3555.14,28441.12,Credit Card,8017
578,2024-11-06,Face Wash,Beauty,East,Online,9,1882.02,16938.18,Credit Card,5541
579,2024-09-26,Shampoo,Beauty,South,Offline,8,1386.86,11094.88,Credit Card,9263
580,2024-10-24,Camera,Electronics,West,Online,6,2962.59,17775.54,Net Banking,7004
581,2025-01-19,T-Shirt,Clothing,West,Online,10,1189.33,11893.3,UPI,4351
582,2024-08-22,T-Shirt,Clothing,South,Offline,4,492.04,1968.16,Credit Card,7210
583,2024-09-30,Jeans,Clothing,East,Offline,4,2628.28,10513.12,Credit Card,9701
584,2025-04-16,Perfume,Beauty,East,Online,10,4031.17,40311.7,UPI,9993
585,2025-02-04,T-Shirt,Clothing,West,Offline,3,9666.73,29000.19,Credit Card,2600
586,2025-07-05,Lipstick,Beauty,East,Online,6,1830.92,10985.52,Credit Card,1349
